ProductKey,OrderDateKey,DueDateKey,ShipDateKey,ResellerKey,EmployeeKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
314,20110129,20110210,20110205,206,285,1,100,5,SO43845,8,1,2,2146.962,4293.924,0,0,2171.2942,4342.5884,4293.924,343.5139,107.3481,2E65-4D8B-9A,PO19546184286,00:00.0,00:00.0,00:00.0
270,20110129,20110210,20110205,206,285,1,100,5,SO43845,9,1,1,183.9382,183.9382,0,0,181.4857,181.4857,183.9382,14.7151,4.5985,2E65-4D8B-9A,PO19546184286,00:00.0,00:00.0,00:00.0
223,20110129,20110210,20110205,206,285,1,100,5,SO43845,10,1,4,5.1865,20.746,0,0,5.7052,22.8208,20.746,1.6597,0.5187,2E65-4D8B-9A,PO19546184286,00:00.0,00:00.0,00:00.0
270,20110129,20110210,20110205,318,284,1,19,6,SO43846,1,1,3,183.9382,551.8146,0,0,181.4857,544.4571,551.8146,44.1452,13.7954,A787-4CD2-A0,PO19430112391,00:00.0,00:00.0,00:00.0
223,20110129,20110210,20110205,318,284,1,19,6,SO43846,2,1,1,5.1865,5.1865,0,0,5.7052,5.7052,5.1865,0.4149,0.1297,A787-4CD2-A0,PO19430112391,00:00.0,00:00.0,00:00.0
285,20110129,20110210,20110205,318,284,1,19,6,SO43846,3,1,1,178.5808,178.5808,0,0,176.1997,176.1997,178.5808,14.2865,4.4645,A787-4CD2-A0,PO19430112391,00:00.0,00:00.0,00:00.0
262,20110129,20110210,20110205,318,284,1,19,6,SO43846,4,1,1,183.9382,183.9382,0,0,181.4857,181.4857,183.9382,14.7151,4.5985,A787-4CD2-A0,PO19430112391,00:00.0,00:00.0,00:00.0
232,20110129,20110210,20110205,210,284,1,19,6,SO43847,1,1,1,28.8404,28.8404,0,0,31.7244,31.7244,28.8404,2.3072,0.721,4E09-4638-82,PO19227161888,00:00.0,00:00.0,00:00.0
223,20110129,20110210,20110205,210,284,1,19,6,SO43847,2,1,1,5.1865,5.1865,0,0,5.7052,5.7052,5.1865,0.4149,0.1297,4E09-4638-82,PO19227161888,00:00.0,00:00.0,00:00.0
319,20110129,20110210,20110205,210,284,1,19,6,SO43847,3,1,1,874.794,874.794,0,0,884.7083,884.7083,874.794,69.9835,21.8699,4E09-4638-82,PO19227161888,00:00.0,00:00.0,00:00.0
346,20110129,20110210,20110205,164,289,1,100,1,SO43848,1,1,1,2039.994,2039.994,0,0,1912.1544,1912.1544,2039.994,163.1995,50.9999,FB94-4C38-B1,PO18908190536,00:00.0,00:00.0,00:00.0
351,20110129,20110210,20110205,164,289,1,100,1,SO43848,2,1,1,2024.994,2024.994,0,0,1898.0944,1898.0944,2024.994,161.9995,50.6249,FB94-4C38-B1,PO18908190536,00:00.0,00:00.0,00:00.0
348,20110129,20110210,20110205,164,289,1,100,1,SO43848,3,1,1,2024.994,2024.994,0,0,1898.0944,1898.0944,2024.994,161.9995,50.6249,FB94-4C38-B1,PO18908190536,00:00.0,00:00.0,00:00.0
349,20110129,20110210,20110205,164,289,1,100,1,SO43848,4,1,4,2024.994,8099.976,0,0,1898.0944,7592.3776,8099.976,647.9981,202.4994,FB94-4C38-B1,PO18908190536,00:00.0,00:00.0,00:00.0
344,20110129,20110210,20110205,164,289,1,100,1,SO43848,5,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,FB94-4C38-B1,PO18908190536,00:00.0,00:00.0,00:00.0
349,20110129,20110210,20110205,697,272,1,100,1,SO43849,1,1,2,2024.994,4049.988,0,0,1898.0944,3796.1888,4049.988,323.999,101.2497,D0B8-4476-BA,PO18676186169,00:00.0,00:00.0,00:00.0
229,20110129,20110210,20110205,697,272,1,100,1,SO43849,2,1,1,28.8404,28.8404,0,0,31.7244,31.7244,28.8404,2.3072,0.721,D0B8-4476-BA,PO18676186169,00:00.0,00:00.0,00:00.0
350,20110129,20110210,20110205,697,272,1,100,1,SO43849,3,1,2,2024.994,4049.988,0,0,1898.0944,3796.1888,4049.988,323.999,101.2497,D0B8-4476-BA,PO18676186169,00:00.0,00:00.0,00:00.0
344,20110129,20110210,20110205,697,272,1,100,1,SO43849,4,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,D0B8-4476-BA,PO18676186169,00:00.0,00:00.0,00:00.0
220,20110129,20110210,20110205,697,272,1,100,1,SO43849,5,1,1,20.1865,20.1865,0,0,12.0278,12.0278,20.1865,1.6149,0.5047,D0B8-4476-BA,PO18676186169,00:00.0,00:00.0,00:00.0
346,20110129,20110210,20110205,697,272,1,100,1,SO43849,6,1,1,2039.994,2039.994,0,0,1912.1544,1912.1544,2039.994,163.1995,50.9999,D0B8-4476-BA,PO18676186169,00:00.0,00:00.0,00:00.0
232,20110129,20110210,20110205,697,272,1,100,1,SO43849,7,1,4,28.8404,115.3616,0,0,31.7244,126.8976,115.3616,9.2289,2.884,D0B8-4476-BA,PO18676186169,00:00.0,00:00.0,00:00.0
345,20110129,20110210,20110205,697,272,1,100,1,SO43849,8,1,1,2039.994,2039.994,0,0,1912.1544,1912.1544,2039.994,163.1995,50.9999,D0B8-4476-BA,PO18676186169,00:00.0,00:00.0,00:00.0
212,20110129,20110210,20110205,697,272,1,100,1,SO43849,9,1,1,20.1865,20.1865,0,0,12.0278,12.0278,20.1865,1.6149,0.5047,D0B8-4476-BA,PO18676186169,00:00.0,00:00.0,00:00.0
347,20110129,20110210,20110205,697,272,1,100,1,SO43849,10,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,D0B8-4476-BA,PO18676186169,00:00.0,00:00.0,00:00.0
215,20110129,20110210,20110205,697,272,1,100,1,SO43849,11,1,1,20.1865,20.1865,0,0,12.0278,12.0278,20.1865,1.6149,0.5047,D0B8-4476-BA,PO18676186169,00:00.0,00:00.0,00:00.0
332,20110129,20110210,20110205,191,288,1,19,6,SO43850,1,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,EBA6-4C6F-86,PO18415143340,00:00.0,00:00.0,00:00.0
316,20110129,20110210,20110205,191,288,1,19,6,SO43850,2,1,1,874.794,874.794,0,0,884.7083,884.7083,874.794,69.9835,21.8699,EBA6-4C6F-86,PO18415143340,00:00.0,00:00.0,00:00.0
324,20110129,20110210,20110205,191,288,1,19,6,SO43850,3,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,EBA6-4C6F-86,PO18415143340,00:00.0,00:00.0,00:00.0
326,20110129,20110210,20110205,191,288,1,19,6,SO43850,4,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,EBA6-4C6F-86,PO18415143340,00:00.0,00:00.0,00:00.0
314,20110129,20110210,20110205,191,288,1,19,6,SO43850,5,1,1,2146.962,2146.962,0,0,2171.2942,2171.2942,2146.962,171.757,53.6741,EBA6-4C6F-86,PO18415143340,00:00.0,00:00.0,00:00.0
262,20110129,20110210,20110205,191,288,1,19,6,SO43850,6,1,3,183.9382,551.8146,0,0,181.4857,544.4571,551.8146,44.1452,13.7954,EBA6-4C6F-86,PO18415143340,00:00.0,00:00.0,00:00.0
270,20110129,20110210,20110205,191,288,1,19,6,SO43850,7,1,1,183.9382,183.9382,0,0,181.4857,181.4857,183.9382,14.7151,4.5985,EBA6-4C6F-86,PO18415143340,00:00.0,00:00.0,00:00.0
319,20110129,20110210,20110205,191,288,1,19,6,SO43850,8,1,3,874.794,2624.382,0,0,884.7083,2654.1249,2624.382,209.9506,65.6096,EBA6-4C6F-86,PO18415143340,00:00.0,00:00.0,00:00.0
317,20110129,20110210,20110205,191,288,1,19,6,SO43850,9,1,1,874.794,874.794,0,0,884.7083,884.7083,874.794,69.9835,21.8699,EBA6-4C6F-86,PO18415143340,00:00.0,00:00.0,00:00.0
275,20110129,20110210,20110205,191,288,1,19,6,SO43850,10,1,3,356.898,1070.694,0,0,352.1394,1056.4182,1070.694,85.6555,26.7674,EBA6-4C6F-86,PO18415143340,00:00.0,00:00.0,00:00.0
285,20110129,20110210,20110205,191,288,1,19,6,SO43850,11,1,1,178.5808,178.5808,0,0,176.1997,176.1997,178.5808,14.2865,4.4645,EBA6-4C6F-86,PO18415143340,00:00.0,00:00.0,00:00.0
324,20110129,20110210,20110205,558,281,1,100,2,SO43851,1,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,56EA-48EB-96,PO18386167654,00:00.0,00:00.0,00:00.0
322,20110129,20110210,20110205,558,281,1,100,2,SO43851,2,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,56EA-48EB-96,PO18386167654,00:00.0,00:00.0,00:00.0
220,20110129,20110210,20110205,558,281,1,100,2,SO43851,3,1,1,20.1865,20.1865,0,0,12.0278,12.0278,20.1865,1.6149,0.5047,56EA-48EB-96,PO18386167654,00:00.0,00:00.0,00:00.0
342,20110129,20110210,20110205,558,281,1,100,2,SO43851,4,1,3,419.4589,1258.3767,0,0,413.1463,1239.4389,1258.3767,100.6701,31.4594,56EA-48EB-96,PO18386167654,00:00.0,00:00.0,00:00.0
212,20110129,20110210,20110205,558,281,1,100,2,SO43851,5,1,1,20.1865,20.1865,0,0,12.0278,12.0278,20.1865,1.6149,0.5047,56EA-48EB-96,PO18386167654,00:00.0,00:00.0,00:00.0
262,20110129,20110210,20110205,558,281,1,100,2,SO43851,6,1,1,183.9382,183.9382,0,0,181.4857,181.4857,183.9382,14.7151,4.5985,56EA-48EB-96,PO18386167654,00:00.0,00:00.0,00:00.0
315,20110129,20110210,20110205,558,281,1,100,2,SO43851,7,1,1,874.794,874.794,0,0,884.7083,884.7083,874.794,69.9835,21.8699,56EA-48EB-96,PO18386167654,00:00.0,00:00.0,00:00.0
285,20110129,20110210,20110205,558,281,1,100,2,SO43851,8,1,3,178.5808,535.7424,0,0,176.1997,528.5991,535.7424,42.8594,13.3936,56EA-48EB-96,PO18386167654,00:00.0,00:00.0,00:00.0
314,20110129,20110210,20110205,558,281,1,100,2,SO43851,9,1,1,2146.962,2146.962,0,0,2171.2942,2171.2942,2146.962,171.757,53.6741,56EA-48EB-96,PO18386167654,00:00.0,00:00.0,00:00.0
332,20110129,20110210,20110205,558,281,1,100,2,SO43851,10,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,56EA-48EB-96,PO18386167654,00:00.0,00:00.0,00:00.0
223,20110129,20110210,20110205,558,281,1,100,2,SO43851,11,1,1,5.1865,5.1865,0,0,5.7052,5.7052,5.1865,0.4149,0.1297,56EA-48EB-96,PO18386167654,00:00.0,00:00.0,00:00.0
215,20110129,20110210,20110205,558,281,1,100,2,SO43851,12,1,3,20.1865,60.5595,0,0,12.0278,36.0834,60.5595,4.8448,1.514,56EA-48EB-96,PO18386167654,00:00.0,00:00.0,00:00.0
349,20110129,20110210,20110205,568,288,1,19,6,SO43852,1,1,1,2024.994,2024.994,0,0,1898.0944,1898.0944,2024.994,161.9995,50.6249,C745-45C2-A1,PO17864179720,00:00.0,00:00.0,00:00.0
350,20110129,20110210,20110205,11,288,1,19,6,SO43853,1,1,2,2024.994,4049.988,0,0,1898.0944,3796.1888,4049.988,323.999,101.2497,434D-4DAA-96,PO18270155899,00:00.0,00:00.0,00:00.0
346,20110129,20110210,20110205,11,288,1,19,6,SO43853,2,1,1,2039.994,2039.994,0,0,1912.1544,1912.1544,2039.994,163.1995,50.9999,434D-4DAA-96,PO18270155899,00:00.0,00:00.0,00:00.0
344,20110129,20110210,20110205,11,288,1,19,6,SO43853,3,1,1,2039.994,2039.994,0,0,1912.1544,1912.1544,2039.994,163.1995,50.9999,434D-4DAA-96,PO18270155899,00:00.0,00:00.0,00:00.0
349,20110129,20110210,20110205,11,288,1,19,6,SO43853,4,1,4,2024.994,8099.976,0,0,1898.0944,7592.3776,8099.976,647.9981,202.4994,434D-4DAA-96,PO18270155899,00:00.0,00:00.0,00:00.0
348,20110129,20110210,20110205,11,288,1,19,6,SO43853,5,1,2,2024.994,4049.988,0,0,1898.0944,3796.1888,4049.988,323.999,101.2497,434D-4DAA-96,PO18270155899,00:00.0,00:00.0,00:00.0
351,20110129,20110210,20110205,11,288,1,19,6,SO43853,6,1,3,2024.994,6074.982,0,0,1898.0944,5694.2832,6074.982,485.9986,151.8746,434D-4DAA-96,PO18270155899,00:00.0,00:00.0,00:00.0
319,20110129,20110210,20110205,208,288,1,19,6,SO43854,1,1,2,874.794,1749.588,0,0,884.7083,1769.4166,1749.588,139.967,43.7397,D379-445F-92,PO17777139245,00:00.0,00:00.0,00:00.0
332,20110129,20110210,20110205,102,284,1,19,6,SO43855,1,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,FB88-4B92-82,PO17748116016,00:00.0,00:00.0,00:00.0
322,20110129,20110210,20110205,102,284,1,19,6,SO43855,2,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,FB88-4B92-82,PO17748116016,00:00.0,00:00.0,00:00.0
314,20110129,20110210,20110205,102,284,1,19,6,SO43855,3,1,1,2146.962,2146.962,0,0,2171.2942,2171.2942,2146.962,171.757,53.6741,FB88-4B92-82,PO17748116016,00:00.0,00:00.0,00:00.0
324,20110129,20110210,20110205,102,284,1,19,6,SO43855,4,1,4,419.4589,1677.8356,0,0,413.1463,1652.5852,1677.8356,134.2268,41.9459,FB88-4B92-82,PO17748116016,00:00.0,00:00.0,00:00.0
285,20110129,20110210,20110205,102,284,1,19,6,SO43855,5,1,1,178.5808,178.5808,0,0,176.1997,176.1997,178.5808,14.2865,4.4645,FB88-4B92-82,PO17748116016,00:00.0,00:00.0,00:00.0
326,20110129,20110210,20110205,102,284,1,19,6,SO43855,6,1,3,419.4589,1258.3767,0,0,413.1463,1239.4389,1258.3767,100.6701,31.4594,FB88-4B92-82,PO17748116016,00:00.0,00:00.0,00:00.0
275,20110129,20110210,20110205,102,284,1,19,6,SO43855,7,1,2,356.898,713.796,0,0,352.1394,704.2788,713.796,57.1037,17.8449,FB88-4B92-82,PO17748116016,00:00.0,00:00.0,00:00.0
334,20110129,20110210,20110205,102,284,1,19,6,SO43855,8,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,FB88-4B92-82,PO17748116016,00:00.0,00:00.0,00:00.0
264,20110129,20110210,20110205,102,284,1,19,6,SO43855,9,1,1,183.9382,183.9382,0,0,181.4857,181.4857,183.9382,14.7151,4.5985,FB88-4B92-82,PO17748116016,00:00.0,00:00.0,00:00.0
342,20110129,20110210,20110205,102,284,1,19,6,SO43855,10,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,FB88-4B92-82,PO17748116016,00:00.0,00:00.0,00:00.0
262,20110129,20110210,20110205,102,284,1,19,6,SO43855,11,1,1,183.9382,183.9382,0,0,181.4857,181.4857,183.9382,14.7151,4.5985,FB88-4B92-82,PO17748116016,00:00.0,00:00.0,00:00.0
316,20110129,20110210,20110205,102,284,1,19,6,SO43855,12,1,1,874.794,874.794,0,0,884.7083,884.7083,874.794,69.9835,21.8699,FB88-4B92-82,PO17748116016,00:00.0,00:00.0,00:00.0
338,20110129,20110210,20110205,102,284,1,19,6,SO43855,13,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,FB88-4B92-82,PO17748116016,00:00.0,00:00.0,00:00.0
218,20110129,20110210,20110205,389,288,1,19,6,SO43856,1,1,2,5.7,11.4,0,0,3.3963,6.7926,11.4,0.912,0.285,745E-4F74-BC,PO17313123131,00:00.0,00:00.0,00:00.0
350,20110129,20110210,20110205,389,288,1,19,6,SO43856,2,1,1,2024.994,2024.994,0,0,1898.0944,1898.0944,2024.994,161.9995,50.6249,745E-4F74-BC,PO17313123131,00:00.0,00:00.0,00:00.0
322,20110129,20110210,20110205,533,288,1,19,6,SO43857,1,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,0CD4-4091-9B,PO16733124458,00:00.0,00:00.0,00:00.0
332,20110129,20110210,20110205,533,288,1,19,6,SO43857,2,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,0CD4-4091-9B,PO16733124458,00:00.0,00:00.0,00:00.0
326,20110129,20110210,20110205,533,288,1,19,6,SO43857,3,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,0CD4-4091-9B,PO16733124458,00:00.0,00:00.0,00:00.0
319,20110129,20110210,20110205,533,288,1,19,6,SO43857,4,1,3,874.794,2624.382,0,0,884.7083,2654.1249,2624.382,209.9506,65.6096,0CD4-4091-9B,PO16733124458,00:00.0,00:00.0,00:00.0
232,20110129,20110210,20110205,533,288,1,19,6,SO43857,5,1,1,28.8404,28.8404,0,0,31.7244,31.7244,28.8404,2.3072,0.721,0CD4-4091-9B,PO16733124458,00:00.0,00:00.0,00:00.0
223,20110129,20110210,20110205,533,288,1,19,6,SO43857,6,1,3,5.1865,15.5595,0,0,5.7052,17.1156,15.5595,1.2448,0.389,0CD4-4091-9B,PO16733124458,00:00.0,00:00.0,00:00.0
235,20110129,20110210,20110205,533,288,1,19,6,SO43857,7,1,1,28.8404,28.8404,0,0,31.7244,31.7244,28.8404,2.3072,0.721,0CD4-4091-9B,PO16733124458,00:00.0,00:00.0,00:00.0
262,20110129,20110210,20110205,533,288,1,19,6,SO43857,8,1,1,183.9382,183.9382,0,0,181.4857,181.4857,183.9382,14.7151,4.5985,0CD4-4091-9B,PO16733124458,00:00.0,00:00.0,00:00.0
220,20110129,20110210,20110205,533,288,1,19,6,SO43857,9,1,2,20.1865,40.373,0,0,12.0278,24.0556,40.373,3.2298,1.0093,0CD4-4091-9B,PO16733124458,00:00.0,00:00.0,00:00.0
215,20110129,20110210,20110205,533,288,1,19,6,SO43857,10,1,1,20.1865,20.1865,0,0,12.0278,12.0278,20.1865,1.6149,0.5047,0CD4-4091-9B,PO16733124458,00:00.0,00:00.0,00:00.0
285,20110129,20110210,20110205,533,288,1,19,6,SO43857,11,1,2,178.5808,357.1616,0,0,176.1997,352.3994,357.1616,28.5729,8.929,0CD4-4091-9B,PO16733124458,00:00.0,00:00.0,00:00.0
328,20110129,20110210,20110205,533,288,1,19,6,SO43857,12,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,0CD4-4091-9B,PO16733124458,00:00.0,00:00.0,00:00.0
315,20110129,20110210,20110205,533,288,1,19,6,SO43857,13,1,2,874.794,1749.588,0,0,884.7083,1769.4166,1749.588,139.967,43.7397,0CD4-4091-9B,PO16733124458,00:00.0,00:00.0,00:00.0
212,20110129,20110210,20110205,533,288,1,19,6,SO43857,14,1,2,20.1865,40.373,0,0,12.0278,24.0556,40.373,3.2298,1.0093,0CD4-4091-9B,PO16733124458,00:00.0,00:00.0,00:00.0
326,20110129,20110210,20110205,36,281,1,100,2,SO43858,1,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,8FFA-4339-B7,PO16791124272,00:00.0,00:00.0,00:00.0
324,20110129,20110210,20110205,36,281,1,100,2,SO43858,2,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,8FFA-4339-B7,PO16791124272,00:00.0,00:00.0,00:00.0
342,20110129,20110210,20110205,36,281,1,100,2,SO43858,3,1,5,419.4589,2097.2945,0,0,413.1463,2065.7315,2097.2945,167.7836,52.4324,8FFA-4339-B7,PO16791124272,00:00.0,00:00.0,00:00.0
332,20110129,20110210,20110205,36,281,1,100,2,SO43858,4,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,8FFA-4339-B7,PO16791124272,00:00.0,00:00.0,00:00.0
285,20110129,20110210,20110205,36,281,1,100,2,SO43858,5,1,2,178.5808,357.1616,0,0,176.1997,352.3994,357.1616,28.5729,8.929,8FFA-4339-B7,PO16791124272,00:00.0,00:00.0,00:00.0
328,20110129,20110210,20110205,36,281,1,100,2,SO43858,6,1,3,419.4589,1258.3767,0,0,413.1463,1239.4389,1258.3767,100.6701,31.4594,8FFA-4339-B7,PO16791124272,00:00.0,00:00.0,00:00.0
315,20110129,20110210,20110205,36,281,1,100,2,SO43858,7,1,2,874.794,1749.588,0,0,884.7083,1769.4166,1749.588,139.967,43.7397,8FFA-4339-B7,PO16791124272,00:00.0,00:00.0,00:00.0
253,20110129,20110210,20110205,36,281,1,100,2,SO43858,8,1,1,178.5808,178.5808,0,0,176.1997,176.1997,178.5808,14.2865,4.4645,8FFA-4339-B7,PO16791124272,00:00.0,00:00.0,00:00.0
314,20110129,20110210,20110205,36,281,1,100,2,SO43858,9,1,2,2146.962,4293.924,0,0,2171.2942,4342.5884,4293.924,343.5139,107.3481,8FFA-4339-B7,PO16791124272,00:00.0,00:00.0,00:00.0
264,20110129,20110210,20110205,36,281,1,100,2,SO43858,10,1,1,183.9382,183.9382,0,0,181.4857,181.4857,183.9382,14.7151,4.5985,8FFA-4339-B7,PO16791124272,00:00.0,00:00.0,00:00.0
334,20110129,20110210,20110205,36,281,1,100,2,SO43858,11,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,8FFA-4339-B7,PO16791124272,00:00.0,00:00.0,00:00.0
270,20110129,20110210,20110205,36,281,1,100,2,SO43858,12,1,1,183.9382,183.9382,0,0,181.4857,181.4857,183.9382,14.7151,4.5985,8FFA-4339-B7,PO16791124272,00:00.0,00:00.0,00:00.0
317,20110129,20110210,20110205,36,281,1,100,2,SO43858,13,1,1,874.794,874.794,0,0,884.7083,884.7083,874.794,69.9835,21.8699,8FFA-4339-B7,PO16791124272,00:00.0,00:00.0,00:00.0
232,20110129,20110210,20110205,259,282,1,100,4,SO43859,1,1,1,28.8404,28.8404,0,0,31.7244,31.7244,28.8404,2.3072,0.721,2C16-4AA6-B4,PO16762199940,00:00.0,00:00.0,00:00.0
326,20110129,20110210,20110205,259,282,1,100,4,SO43859,2,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,2C16-4AA6-B4,PO16762199940,00:00.0,00:00.0,00:00.0
319,20110129,20110210,20110205,259,282,1,100,4,SO43859,3,1,3,874.794,2624.382,0,0,884.7083,2654.1249,2624.382,209.9506,65.6096,2C16-4AA6-B4,PO16762199940,00:00.0,00:00.0,00:00.0
322,20110129,20110210,20110205,259,282,1,100,4,SO43859,4,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,2C16-4AA6-B4,PO16762199940,00:00.0,00:00.0,00:00.0
324,20110129,20110210,20110205,1,286,1,100,1,SO43860,1,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,E57D-4B4B-BF,PO16646146654,00:00.0,00:00.0,00:00.0
342,20110129,20110210,20110205,1,286,1,100,1,SO43860,2,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,E57D-4B4B-BF,PO16646146654,00:00.0,00:00.0,00:00.0
319,20110129,20110210,20110205,1,286,1,100,1,SO43860,3,1,2,874.794,1749.588,0,0,884.7083,1769.4166,1749.588,139.967,43.7397,E57D-4B4B-BF,PO16646146654,00:00.0,00:00.0,00:00.0
332,20110129,20110210,20110205,1,286,1,100,1,SO43860,4,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,E57D-4B4B-BF,PO16646146654,00:00.0,00:00.0,00:00.0
275,20110129,20110210,20110205,1,286,1,100,1,SO43860,5,1,1,356.898,356.898,0,0,352.1394,352.1394,356.898,28.5518,8.9225,E57D-4B4B-BF,PO16646146654,00:00.0,00:00.0,00:00.0
326,20110129,20110210,20110205,1,286,1,100,1,SO43860,6,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,E57D-4B4B-BF,PO16646146654,00:00.0,00:00.0,00:00.0
285,20110129,20110210,20110205,1,286,1,100,1,SO43860,7,1,1,178.5808,178.5808,0,0,176.1997,176.1997,178.5808,14.2865,4.4645,E57D-4B4B-BF,PO16646146654,00:00.0,00:00.0,00:00.0
338,20110129,20110210,20110205,1,286,1,100,1,SO43860,8,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,E57D-4B4B-BF,PO16646146654,00:00.0,00:00.0,00:00.0
314,20110129,20110210,20110205,1,286,1,100,1,SO43860,9,1,2,2146.962,4293.924,0,0,2171.2942,4342.5884,4293.924,343.5139,107.3481,E57D-4B4B-BF,PO16646146654,00:00.0,00:00.0,00:00.0
270,20110129,20110210,20110205,1,286,1,100,1,SO43860,10,1,1,183.9382,183.9382,0,0,181.4857,181.4857,183.9382,14.7151,4.5985,E57D-4B4B-BF,PO16646146654,00:00.0,00:00.0,00:00.0
328,20110129,20110210,20110205,1,286,1,100,1,SO43860,11,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,E57D-4B4B-BF,PO16646146654,00:00.0,00:00.0,00:00.0
317,20110129,20110210,20110205,1,286,1,100,1,SO43860,12,1,1,874.794,874.794,0,0,884.7083,884.7083,874.794,69.9835,21.8699,E57D-4B4B-BF,PO16646146654,00:00.0,00:00.0,00:00.0
275,20110129,20110210,20110205,584,285,1,100,5,SO43861,1,1,1,356.898,356.898,0,0,352.1394,352.1394,356.898,28.5518,8.9225,0CC0-4166-9E,PO16327172067,00:00.0,00:00.0,00:00.0
330,20110129,20110210,20110205,584,285,1,100,5,SO43861,2,1,3,419.4589,1258.3767,0,0,413.1463,1239.4389,1258.3767,100.6701,31.4594,0CC0-4166-9E,PO16327172067,00:00.0,00:00.0,00:00.0
342,20110129,20110210,20110205,584,285,1,100,5,SO43861,3,1,5,419.4589,2097.2945,0,0,413.1463,2065.7315,2097.2945,167.7836,52.4324,0CC0-4166-9E,PO16327172067,00:00.0,00:00.0,00:00.0
338,20110129,20110210,20110205,584,285,1,100,5,SO43861,4,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,0CC0-4166-9E,PO16327172067,00:00.0,00:00.0,00:00.0
262,20110129,20110210,20110205,584,285,1,100,5,SO43861,5,1,1,183.9382,183.9382,0,0,181.4857,181.4857,183.9382,14.7151,4.5985,0CC0-4166-9E,PO16327172067,00:00.0,00:00.0,00:00.0
232,20110129,20110210,20110205,584,285,1,100,5,SO43861,6,1,9,28.8404,259.5636,0,0,31.7244,285.5196,259.5636,20.7651,6.4891,0CC0-4166-9E,PO16327172067,00:00.0,00:00.0,00:00.0
332,20110129,20110210,20110205,584,285,1,100,5,SO43861,7,1,4,419.4589,1677.8356,0,0,413.1463,1652.5852,1677.8356,134.2268,41.9459,0CC0-4166-9E,PO16327172067,00:00.0,00:00.0,00:00.0
314,20110129,20110210,20110205,584,285,1,100,5,SO43861,8,1,1,2146.962,2146.962,0,0,2171.2942,2171.2942,2146.962,171.757,53.6741,0CC0-4166-9E,PO16327172067,00:00.0,00:00.0,00:00.0
276,20110129,20110210,20110205,584,285,1,100,5,SO43861,9,1,2,356.898,713.796,0,0,352.1394,704.2788,713.796,57.1037,17.8449,0CC0-4166-9E,PO16327172067,00:00.0,00:00.0,00:00.0
272,20110129,20110210,20110205,584,285,1,100,5,SO43861,10,1,2,183.9382,367.8764,0,0,181.4857,362.9714,367.8764,29.4301,9.1969,0CC0-4166-9E,PO16327172067,00:00.0,00:00.0,00:00.0
